full_id,highway,name,oneway,surface,maxspeed,lanes,length
w180535589,tertiary,Strada Complanare Ovest,yes,,,"1",62.726444210226745
w180535591,tertiary,Strada dello Schiamante,no,,,"1",220.697867799148668
w180535593,tertiary,Via Bari,no,asphalt,,"2",689.277500918737019
w180535594,tertiary,Via Coppa di Bari,no,,,"1",244.159013123525369
w180535600,residential,Via Luigi Colonna,yes,,,"1",37.666894525687880
w180535601,tertiary,Via Morelli E Salvati,no,asphalt,"70","2",485.883211215782751
w180535602,tertiary,Via Scizze,no,asphalt,,"2",302.431008332872977
w180570368,living_street,II Traversa Via Niccolò Van Westerhout,no,,,"1",46.056307854650555
w180570369,service,w180570369,no,,,"1",89.381647861045437
w180570370,service,w180570370,no,,,"1",27.356486960592292
w181884415,service,w181884415,no,,,"1",72.757520836637269
w181884416,service,w181884416,no,,,"1",43.959075641885114
w182018517,track,w182018517,no,,,"1",574.771790396398842
w182018518,track,w182018518,no,,,"1",193.246938309888151
w182018858,track,w182018858,no,,,"1",119.173524585775908
w182018859,track,w182018859,no,,,"1",222.003516715968971
w182018860,track,w182018860,no,,,"1",780.289347372685029
w182018861,track,w182018861,no,,,"1",713.585627789176556
w182021048,track,w182021048,no,,,"1",308.978631559077485
w182021049,secondary,w182021049,yes,asphalt,"50","1",293.220552345637429
w182021050,track,w182021050,no,,,"1",326.104505541745709
w182021051,secondary,w182021051,no,,,"1",79.258390914345128
w182021052,secondary,w182021052,yes,asphalt,"50","1",328.593706965577496
w182021053,secondary_link,w182021053,yes,,,"1",112.337554816413316
w182021254,secondary_link,w182021254,yes,,,"1",317.132539940709478
w182021255,secondary_link,w182021255,yes,,,"1",127.523107908482984
w182022921,service,w182022921,yes,,,"1",71.143051355600107
w182022922,track,w182022922,no,,,"1",323.048776349762875
w182022923,track,w182022923,no,,,"1",254.470579266531388
w182022924,track,w182022924,no,,,"1",692.777413958058446
w182022925,track,w182022925,no,,,"1",233.366561918317274
w182022926,service,w182022926,yes,,,"1",182.791582202889288
w182022927,unclassified,w182022927,no,asphalt,,"1",341.043869329762231
w182022928,unclassified,w182022928,no,,,"1",95.666807951284881
w182022930,track,w182022930,no,,,"1",73.932198864160924
w182022931,track,w182022931,no,,,"1",81.767590383719295
w182022932,track,w182022932,no,,,"1",351.592748124424872
w182022933,unclassified,w182022933,no,,,"1",726.034757985419446
w182022935,service,w182022935,no,,,"1",66.924410775763178
w182023703,secondary,w182023703,yes,asphalt,"50","1",220.460146104685151
w182023705,track,w182023705,no,,,"1",289.961035246433482
w182024283,secondary,Strada Provinciale Bari alla Adelfia Bitritto,no,asphalt,"50","1",1185.536629156777963
w182489807,residential,Via Fratelli Bandiera,no,,,"1",122.747326939516810
w182489808,residential,Via Giuseppe Giusti,no,,,"1",128.613789982362192
w182489809,residential,Via Damaso Bianchi,no,,,"1",107.112846682207262
w182855683,unclassified,w182855683,no,asphalt,,"1",405.550490928086163
w183182505,unclassified,w183182505,no,,,"1",38.481089989797503
w183182506,unclassified,Strada da Ceglie a Modugno,no,,,"1",532.661123991313616
w183746294,service,w183746294,no,,,"1",61.466518119856723
w184725894,unclassified,w184725894,no,,,"1",25.199804499056057
w184725896,unclassified,Via degli Incisori,no,,,"1",219.311923202425135
w184725901,unclassified,Via dei Vasai,no,,,"1",126.348634006154867
w184730168,unclassified,w184730168,no,,,"1",12.626875185638868
w184753746,unclassified,w184753746,no,asphalt,,"1",811.950653906350226
w184753750,unclassified,w184753750,yes,,,"1",123.887728770683381
w184753751,unclassified,Ponte antico 1880,no,,,"1",86.064638312639133
w184753753,unclassified,Via dei Fiordalisi,yes,,,"1",126.946844782948887
w184755263,track,w184755263,no,,,"1",186.967046142537697
w184755265,track,w184755265,no,gravel,,"1",953.866357175868643
w184760808,unclassified,w184760808,yes,,,"1",81.522523657145058
w184760809,track,w184760809,no,ground,,"1",258.578971135498136
w184760810,track,w184760810,no,,,"1",252.771782772660117
w184760816,track,w184760816,no,ground,,"1",992.179990554116330
w184760818,track,w184760818,no,gravel,,"1",171.453974703344812
w184760819,tertiary,w184760819,no,asphalt,,"1",70.122211006580102
w184760821,unclassified,Via Donato de Leonardis,no,,,"1",601.615012594950485
w184760822,unclassified,Via Giovanni Nickmann,no,,,"1",1057.324212158774571
w184760823,unclassified,Via Murari,no,asphalt,"40","2",24.931579002322085
w184760824,unclassified,Via Murari,no,asphalt,"40","2",53.470598074021055
w184760825,unclassified,Via Pionieri del Commercio Barese,no,,,"1",385.019505101684217
w184760826,unclassified,Via Pionieri del Commercio Barese,yes,,,"1",29.609027391543620
w184760827,unclassified,Via delle Camelie,no,,,"1",61.104657799859382
w184763142,unclassified,w184763142,yes,,,"1",96.749391385991657
w184763143,unclassified,w184763143,yes,,,"1",78.052275681666728
w184763145,unclassified,w184763145,yes,,,"1",66.623276134887647
w184763146,unclassified,Via Guglielmo Lindemann,no,,,"1",1261.374116215435834
w184763148,unclassified,Via Guglielmo Lindemann,yes,,,"1",329.227230111470249
w184877048,track,w184877048,no,,,"1",49.675411438268405
w184877052,unclassified,w184877052,no,,,"1",168.609636637272786
w184877056,track,w184877056,no,gravel,,"1",118.976464401559838
w184877057,unclassified,Strada vicinale San Giorgio Martire,no,,,"1",77.992341574967455
w184877059,unclassified,w184877059,no,,,"1",530.883276983558403
w184877061,unclassified,w184877061,no,,,"1",351.636154984679024
w184877063,unclassified,w184877063,no,,,"1",23.193110685272629
w184877069,unclassified,w184877069,no,,,"1",282.621900637907800
w184877071,track,w184877071,no,,,"1",179.699406517681581
w184877075,unclassified,w184877075,no,,,"1",44.833230881457609
w184877079,unclassified,w184877079,no,,,"1",248.131055173305015
w184877081,service,w184877081,no,,,"1",85.134536628755171
w184877082,unclassified,traversa AI8 di via Modugno,no,,,"1",741.091319479652270
w184889581,unclassified,w184889581,no,,,"1",225.491368252908359
w184889583,track,w184889583,no,gravel,,"1",24.138659919459545
w184889585,track,w184889585,no,gravel,,"1",260.334091057278499
w184889586,track,w184889586,no,gravel,,"1",230.177830069065266
w184889588,tertiary,w184889588,no,,,"1",116.865535310647601
w184889590,tertiary,Via Modugno,yes,,,"1",69.888520267960928
w184889593,unclassified,Via Modugno,no,asphalt,,"1",781.340406887627864
w184889594,tertiary,Via Modugno,yes,,,"1",74.151860219597395
w184894112,service,w184894112,no,,,"1",20.924187026251253
w184904306,unclassified,w184904306,no,,,"1",112.605120336604017
w184904307,unclassified,w184904307,no,,,"1",199.752344167963770
w185619565,service,w185619565,yes,,,"1",36.981958814842024
w185619567,service,w185619567,no,,,"1",79.772765131185579
w185619568,service,w185619568,yes,,,"1",37.061645451039560
w185619573,service,w185619573,yes,,,"1",65.790773150777540
w185625401,service,w185625401,yes,,,"1",52.654738746055003
w185945698,residential,Via Valdocco,yes,,,"1",84.597468340644454
w186193220,secondary,w186193220,yes,asphalt,"50","1",467.267190813186403
w187673289,secondary,w187673289,yes,,,"1",18.493285322819627
w187768468,service,w187768468,no,,,"1",209.931162535938086
w188121541,unclassified,w188121541,no,,,"1",388.146596534228024
w188121542,residential,w188121542,no,,,"1",108.404692866265066
w188121545,residential,w188121545,yes,,,"1",36.929663463369785
w188121546,residential,Corso Umberto I,yes,,,"1",12.356350639759510
w188121547,residential,Lungomare Cristoforo Colombo,yes,,,"1",48.612943807230529
w188121548,trunk_link,w188121548,yes,,,"1",8.218318560237019
w188121549,trunk_link,w188121549,yes,,,"1",8.309556921690479
w188121550,residential,Lungomare Cristoforo Colombo,yes,asphalt,"30","1",490.822856655318219
w188121553,trunk_link,w188121553,yes,,,"1",15.646021377286560
w188121558,residential,Corso Umberto I,yes,,,"1",13.321519700397552
w188121560,unclassified,w188121560,no,,,"1",260.391800776391790
w188121561,trunk_link,w188121561,yes,,,"1",5.112585794872572
w189654527,tertiary,w189654527,yes,,,"1",23.594550291127444
w201777548,primary_link,w201777548,no,asphalt,,"2",79.960661634805646
w201777549,service,w201777549,yes,,,"1",10.223609734135948
w201777550,primary_link,w201777550,yes,asphalt,,"1",144.481746176705997
w201777553,unclassified,Via Modugno,yes,asphalt,,"1",57.743404153678036
w202332915,service,w202332915,no,,,"1",82.124938494682169
w202332917,service,w202332917,no,,,"1",43.205274934584722
w202398605,service,w202398605,no,,,"1",33.218950478531276
w202409821,service,w202409821,no,,,"1",196.460047060958175
w202409823,service,w202409823,no,,,"1",115.838207090229872
w202414450,residential,Via Pietro Oreste,no,asphalt,,"1",155.699171351500809
w202419976,service,w202419976,no,,,"1",51.454872811790089
w202420115,service,w202420115,no,,,"1",137.724179418574238
w202429365,service,w202429365,no,,,"1",37.746626498178621
w202430788,service,w202430788,no,,,"1",64.987546565034805
w202444809,service,w202444809,no,,,"1",1.539161645046520
w202444810,service,w202444810,no,,,"1",41.958845406868996
w202444811,service,w202444811,no,,,"1",14.475630198786401
w202563239,residential,Via Michele Garruba,no,,,"1",190.644829500998128
w203234766,unclassified,Strada Catino,no,asphalt,,"2",679.408689755593741
w204092889,residential,w204092889,no,,,"1",36.287529019505357
w204092896,unclassified,w204092896,yes,,,"1",49.534049485476885
w204094194,residential,Via Liguria,yes,asphalt,"50","1",140.366632141123091
w204094195,unclassified,w204094195,yes,,,"1",64.120905201880120
w204094650,residential,Via M. De Giosa,yes,asphalt,"50","1",144.497777531706419
w204094761,residential,w204094761,yes,,,"1",18.456558635226706
w204095030,residential,Largo Maria Montessori,no,asphalt,"50","1",246.089659174647124
w204095209,residential,Via Matilde Serao,yes,asphalt,"50","1",111.053202164743055
w204096027,living_street,w204096027,no,,,"1",72.855779612518418
w204096028,living_street,w204096028,no,,,"1",65.900860925265761
w204096481,residential,Via Piemonte,no,asphalt,"50","1",224.074628362148559
w204096953,residential,Via Toscana,yes,asphalt,"50","1",109.320639067253964
w204097372,residential,Via Sardegna,no,asphalt,"50","1",334.812234438201074
w204097444,residential,Via Campania,no,asphalt,"50","1",282.459803119062485
w204097701,residential,Via Olbia,no,asphalt,"50","1",529.630526867207891
w204097743,unclassified,w204097743,no,asphalt,"50","1",82.792426616647901
w204097857,service,w204097857,no,asphalt,"50","1",559.014632336526006
w204098213,unclassified,Traversa via Umbria,no,asphalt,"20","1",68.590691733326807
w204098340,unclassified,w204098340,no,,,"1",38.287081659461023
w204098341,unclassified,w204098341,no,,,"1",33.083164777776652
w204098342,unclassified,w204098342,no,,,"1",50.192671252451078
w204099427,residential,Via Calabria,yes,asphalt,"50","1",290.332207732629854
w204100036,residential,Via Sassari,no,asphalt,"50","1",110.353703223563599
w204100147,unclassified,Via Marie Curie,no,asphalt,"30","1",126.662528670196252
w204101093,residential,Via Carlo Rosa,no,asphalt,,"1",78.438237179820106
w204101094,residential,w204101094,no,asphalt,,"1",79.534835154161669
w204101095,unclassified,w204101095,no,,,"1",57.744586882855955
w204129300,residential,Via Emilia Romagna,no,asphalt,,"1",160.131874201938899
w204129301,residential,Via Ravenna,yes,asphalt,"50","1",214.955961277208644
w204174515,unclassified,w204174515,no,,,"1",131.666474368300300
w204174516,residential,Via Ferrara,no,asphalt,,"1",85.077602646881289
w204174619,unclassified,w204174619,no,,,"1",75.409799908094016
w204175602,residential,Via Vicenza,no,asphalt,,"1",130.143644211794566
w204178194,residential,Via Nicola Calitri,no,asphalt,,"1",188.870294578175248
w204255940,service,w204255940,no,unpaved,,"1",103.298038997467017
w204256377,unclassified,w204256377,no,,,"1",8.735161481973476
w204256383,unclassified,w204256383,no,asphalt,,"1",110.141626299972899
w204256494,unclassified,w204256494,no,asphalt,,"1",50.317243115380613
w204257670,unclassified,w204257670,yes,,,"1",15.176343689512979
w204258227,residential,w204258227,no,asphalt,,"1",177.604196585046196
w204258228,residential,w204258228,no,,,"1",67.773382118001578
w204258545,unclassified,Traversa via Pugliese,no,asphalt,,"1",107.230246168841646
w204258901,service,w204258901,no,,,"1",244.661274676824974
w204258902,service,w204258902,no,,,"1",118.094034491707632
w204260198,residential,w204260198,no,,,"1",87.715365219079089
w204260199,residential,w204260199,no,,,"1",98.560004046890171
w204261168,unclassified,w204261168,no,,,"1",58.115805895752018
w204261169,residential,w204261169,yes,asphalt,,"1",95.346512361832737
w204262073,residential,Via Corrado Giaquinto,no,asphalt,,"1",179.599405904764126
w204262075,residential,Via Gaetano Fiore,no,,,"1",211.987106939129490
w204262748,residential,w204262748,no,asphalt,,"1",79.982715018149491
w204404762,residential,Via G. Costantino,no,asphalt,,"1",220.774039499750472
w204405768,residential,Via A. De Vicariis,no,asphalt,,"1",217.844188292642400
w204408316,residential,Via Riccardo Ciusa,no,asphalt,,"1",211.643608653995216
w204409103,residential,Via Nicola Leotta,no,asphalt,,"1",212.562085491832903
w204409104,residential,w204409104,no,asphalt,,"1",44.372532642996937
w204409105,residential,w204409105,no,asphalt,,"1",180.925402600416021
w204409239,residential,Via Giovanni Candura,no,asphalt,,"1",324.136802524056520
w204409240,residential,Via Riccardo Ciusa,no,asphalt,,"1",224.631340763330371
w204409241,residential,Via Giovanni Candura,no,asphalt,,"1",519.899356004183232
w204412427,residential,w204412427,no,asphalt,,"1",96.468606010132660
w204412428,residential,Via Trani,no,asphalt,,"1",81.160351516401022
w204436269,residential,w204436269,no,asphalt,,"1",72.171962957181947
w204436273,residential,w204436273,no,asphalt,,"1",118.594596839637632
w204436275,residential,traversa via Veneto,no,asphalt,,"1",141.824592158294820
w204436280,residential,w204436280,no,asphalt,,"1",93.658066082357195
w204436282,residential,Via Piemonte,no,asphalt,,"1",131.356534885044852
w204437280,residential,traversa III Trentino Alto Adige,no,,,"1",187.862641037902222
w204437284,residential,Via Mantova,no,asphalt,,"1",84.623681678724154
w204439889,residential,Via Novara,no,asphalt,,"1",142.491658240091425
w204468820,service,w204468820,yes,,,"1",187.772254721466055
w204468821,service,w204468821,no,,,"1",149.856018813569932
w204468822,service,w204468822,yes,,,"1",188.683707180740214
w204540712,service,w204540712,no,,,"1",70.381573787292510
w204724418,unclassified,Viale Caravella,no,,,"1",290.862545290015760
w204724419,unclassified,w204724419,no,,,"1",297.319620698074061
w204724422,unclassified,w204724422,no,,,"1",642.953604178704154
w204724423,track,w204724423,no,,,"1",293.589284966089622
w204725196,tertiary,Via Francesco Speranza,no,asphalt,,"1",450.511377998355215
w204725197,unclassified,Strada Parco du Rizzu,no,,,"1",1013.257212353274667
w204725198,unclassified,Via della Lealtà,no,,,"1",82.870253239187505
w204988964,track,w204988964,no,,,"1",383.407967816954567
w204988965,unclassified,w204988965,no,asphalt,,"2",311.691053237768017
w204988966,unclassified,w204988966,no,,,"1",956.815348328928167
w204988969,unclassified,Via Iqbal Masih,yes,,,"1",43.078718932422845
w204988970,trunk_link,w204988970,yes,,,"1",113.496899979513501
w204988971,trunk_link,w204988971,yes,,,"1",372.155810622871343
w204988973,unclassified,Strada Catino,yes,asphalt,,"1",33.383790203037798
w204988974,trunk_link,w204988974,yes,,,"1",123.771118917229060
w204988976,unclassified,Strada Pozzo Pasquale,no,unpaved,,"1",992.729395233185983
w204988977,unclassified,Via Vitantonio Lozupone,no,,,"1",261.693516058753175
w204988978,unclassified,Via Luigi Castellucci,no,,,"1",137.938118039605968
w204988981,unclassified,Strada Catino,yes,asphalt,,"1",44.424070277006599
w204988982,trunk_link,w204988982,yes,,"40","1",85.262943090460396
w204988984,unclassified,w204988984,no,,,"1",585.796804765407387
w204988985,unclassified,Via Natale Pisicchio,no,asphalt,,"1",422.063340820632163
w204988986,unclassified,Via Vito Rosa,no,,,"1",456.697024227575696
w204988987,unclassified,w204988987,no,,,"1",616.677164916605875
w204988988,unclassified,4A Strada Torricella,no,,,"1",137.769077154660522
w204988989,unclassified,4A Strada Torricella,no,,,"1",604.450176030485977
w204988990,unclassified,w204988990,no,,,"1",189.154514897913799
w204988991,trunk_link,w204988991,yes,,,"1",87.963164094531422
